Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration_(minutes),In_game_Purchases_($),Social_Media_Mentions,Stream_Viewership,Revenue_($),Top _genre,Influencer_Endorsements
25-09-2011,VR,163473,16347,21.88760558,58319.17989,3474,53277.58311,11060.89933,FPS,0
26-09-2011,Mobile,82459,8245,49.69750272,26143.25763,2934,75754.42677,59578.44057,Adventure,0
27-09-2011,VR,120764,12076,47.56161409,18262.79754,3791,80613.18072,41587.43337,RPG,1
28-09-2011,Mobile,21204,2120,43.13356407,59443.12059,6844,20714.7644,114060.577,Simulation,0
29-09-2011,Console,52340,5234,45.16466827,34598.8556,5441,32558.70039,141535.0929,Adventure,1
30-09-2011,PC,37290,3729,83.49689784,71681.32503,7767,80566.88583,108582.1886,Action,0
01-10-2011,Mobile,159623,15962,45.54596192,44157.65604,3030,55139.04295,56161.82313,RPG,1
02-10-2011,PC,181426,18142,97.66900535,30465.12637,5437,68197.11532,122225.0715,FPS,0
03-10-2011,Mobile,48458,4845,25.33247473,39130.82238,5789,91759.47949,102986.6895,Simulation,0
04-10-2011,Console,65855,6585,88.39835679,72128.90583,3699,76287.7644,98743.47931,RPG,0
05-10-2011,Mobile,96605,9660,53.13610136,12205.33862,2952,55038.51986,139985.803,Adventure,1
06-10-2011,VR,42091,4209,28.74748761,92630.83411,8812,46866.629,35745.67552,Action,0
07-10-2011,PC,185154,18515,66.3992927,16310.77234,8049,89737.96261,128539.2306,Simulation,0
08-10-2011,Mobile,45258,4525,35.61509978,99663.89665,1366,77583.5022,123232.5212,FPS,1
09-10-2011,VR,197060,19706,66.88477921,85739.40789,4636,37304.13866,93432.97672,Action,0
10-10-2011,VR,173926,17392,46.96038146,46514.46097,3439,75006.1813,114013.2846,Simulation,1
11-10-2011,Mobile,178611,17861,51.18153375,76304.26612,3882,27632.16383,40893.26737,FPS,0
12-10-2011,Console,76926,7692,54.12340246,65830.59984,2006,34735.56826,40842.71854,RPG,0
13-10-2011,Console,100735,10073,95.9148856,27384.39118,7931,41086.20963,17337.51584,FPS,0
14-10-2011,VR,158782,15878,87.92960375,72531.27672,2903,85474.17974,99928.70848,FPS,0
15-10-2011,PC,44281,4428,44.70498763,52087.78003,5644,35942.00078,122566.3396,Action,1
16-10-2011,VR,160395,16039,38.39054392,93812.24209,4810,67289.57356,136135.6878,Adventure,0
17-10-2011,PC,192007,19200,65.59080295,63522.51237,9189,75876.55281,117956.8502,Action,1
18-10-2011,Console,136543,13654,80.54120485,58915.06179,9726,79062.24722,123842.8735,Simulation,0
19-10-2011,PC,143498,14349,73.10223116,58981.12465,4271,25292.37214,74067.06942,RPG,0
20-10-2011,Mobile,147716,14771,92.4694688,97072.24684,4556,26679.0636,102486.0019,Adventure,0
21-10-2011,Mobile,164166,16416,69.14756291,11361.37158,7151,82498.80875,145285.633,RPG,1
22-10-2011,Console,196894,19689,97.9795936,86602.41763,3162,50711.20355,125658.4829,Adventure,1
23-10-2011,Mobile,72729,7272,69.71914238,34548.24586,1604,59440.6859,47680.45816,FPS,0
24-10-2011,Mobile,149634,14963,91.44506464,94402.93539,7365,60077.1335,87031.03088,Adventure,1
25-10-2011,Mobile,145707,14570,66.88609964,62043.58652,9749,21351.73087,95700.14893,RPG,0
26-10-2011,Console,124227,12422,84.79893816,35763.48669,5987,62514.72663,149210.2095,Action,0
27-10-2011,Mobile,18211,1821,82.72429677,14305.82214,1446,20815.16318,58265.96876,Simulation,1
28-10-2011,Console,181870,18187,33.85044454,15973.40408,3121,61075.59258,38744.37988,Action,1
29-10-2011,Mobile,145786,14578,75.84586076,26895.79623,7120,58987.06907,25468.72768,Action,1
30-10-2011,Console,133675,13367,53.49678365,37785.46969,3763,70105.89815,91076.37986,Adventure,1
31-10-2011,PC,14700,1470,27.62439035,13226.71729,7887,44210.29906,134218.4595,Action,0
01-11-2011,PC,128444,12844,42.49967656,42626.34751,9967,30588.25462,68346.36519,RPG,0
02-11-2011,Console,143961,14396,20.64609902,56193.24219,9003,60460.54869,119046.4865,Adventure,0
03-11-2011,PC,80643,8064,92.15356805,99952.26024,6271,24321.42925,138108.797,Adventure,0
04-11-2011,Mobile,121109,12110,96.57418521,11320.27858,6141,77769.13182,51213.51718,Action,1
05-11-2011,VR,56066,5606,68.09245928,43951.49442,8224,56300.82286,31739.08653,RPG,1
06-11-2011,PC,32428,3242,80.38671576,69485.79097,3435,84952.32346,73386.26126,Adventure,1
07-11-2011,Mobile,122536,12253,59.27097432,20533.61669,7271,87936.41004,131538.9256,Action,0
08-11-2011,Console,116428,11642,32.59501848,97551.3326,9023,30281.90958,35936.57787,RPG,1
09-11-2011,Mobile,21530,2153,68.82009958,74765.29213,9098,98784.34578,65055.18453,FPS,0
10-11-2011,VR,107566,10756,54.45708301,19448.57599,4191,77841.25534,123268.9814,FPS,1
11-11-2011,PC,18185,1818,85.23804619,26809.09807,4187,92499.44979,126965.2504,Simulation,0
12-11-2011,Mobile,91578,9157,20.04254678,51531.71345,5130,36306.92624,73974.16883,Simulation,0
13-11-2011,VR,194717,19471,53.1750178,30022.59392,4151,80042.89112,101285.3387,Action,0
14-11-2011,Console,165744,16574,64.45406673,55573.39575,4481,39843.29975,22919.59358,FPS,0
15-11-2011,Mobile,95703,9570,69.46992195,25064.17354,6289,71380.80171,106309.1476,Simulation,0
16-11-2011,Mobile,21620,2162,92.77538474,51223.37348,4367,65123.53192,84309.48744,Adventure,0
17-11-2011,Mobile,165500,16550,78.35178884,99034.95036,3448,27562.55695,79100.90112,Action,0
18-11-2011,VR,152626,15262,84.95094714,66186.12952,3925,63343.22722,32498.07204,Action,0
19-11-2011,Mobile,82482,8248,83.07831765,72707.54132,8555,61049.03378,23744.71714,Action,0
20-11-2011,Console,194396,19439,48.72144066,84634.59039,9488,86359.99787,48899.24656,FPS,0
21-11-2011,PC,31687,3168,92.77403094,47646.71723,6741,31345.89967,16235.95822,Adventure,1
22-11-2011,Console,165165,16516,75.00467654,95168.37995,8282,64514.90945,147369.9925,RPG,1
23-11-2011,PC,183257,18325,22.41387699,52040.01849,5679,90797.14681,21371.07779,Simulation,1
24-11-2011,VR,31348,3134,51.26710224,36023.95849,4838,55034.25963,144924.2046,FPS,1
25-11-2011,PC,68934,6893,79.61630798,82361.92723,2713,37907.49535,11137.2731,RPG,0
26-11-2011,Console,121382,12138,22.81885949,30476.64431,1347,65937.29375,44579.16549,FPS,0
27-11-2011,Mobile,165621,16562,48.92433525,56881.22145,8936,43682.04571,47020.23559,Adventure,1
28-11-2011,Mobile,83890,8389,40.39281679,60715.7081,3053,90638.86927,46774.45486,Action,1
29-11-2011,Mobile,55739,5573,99.98757163,34360.00914,9269,41187.37965,12048.98201,Simulation,1
30-11-2011,Console,28383,2838,69.42727993,43018.90599,8578,34604.94497,128553.2696,Action,0
01-12-2011,Mobile,196353,19635,82.21158647,77951.74428,3444,27468.60388,38154.86458,FPS,1
02-12-2011,Console,99562,9956,47.98721728,55187.05083,8615,61189.02455,101626.5307,RPG,0
03-12-2011,PC,126846,12684,35.56959751,68386.33613,4200,45650.88681,98707.78478,Action,1
04-12-2011,Console,141824,14182,31.94816515,99861.26603,2970,81278.11718,120641.1465,Adventure,1
05-12-2011,Mobile,85028,8502,56.54080808,64142.0587,5902,83581.52847,83255.33035,Action,0
06-12-2011,VR,114926,11492,92.84681218,84535.91293,1955,38150.38279,130323.6801,FPS,0
07-12-2011,PC,100853,10085,89.67131714,17518.39948,7842,79410.05921,112673.4237,RPG,0
08-12-2011,Console,191459,19145,74.30383229,43754.8332,9944,93911.42228,47966.5198,Adventure,0
09-12-2011,Mobile,30318,3031,90.3023821,12870.46419,9705,33466.50017,102660.8254,FPS,0
10-12-2011,Console,112578,11257,74.7339053,52375.25313,5036,33950.0345,145041.3959,Simulation,0
11-12-2011,PC,126281,12628,34.5036884,24514.00542,3317,29820.79142,70903.41503,RPG,1
12-12-2011,Console,137973,13797,82.46462437,72429.78556,3721,93195.57145,88642.19476,Adventure,0
13-12-2011,VR,86762,8676,79.90045963,36108.51397,2939,82379.08735,131880.8687,FPS,0
14-12-2011,Mobile,58906,5890,68.69721986,72284.5798,5940,94530.80528,32662.83103,Action,0
15-12-2011,VR,24348,2434,21.7653034,25794.69826,4173,78846.16746,135299.7237,FPS,1
16-12-2011,Console,56976,5697,21.20373352,33445.62664,2151,44112.72556,149354.2748,Adventure,1
17-12-2011,PC,31770,3177,44.56989439,33820.93911,4667,39735.67824,133587.9661,Action,0
18-12-2011,VR,123052,12305,80.77330649,84893.1865,9526,86452.12962,74936.11717,RPG,0
19-12-2011,PC,149643,14964,64.28711638,89451.70113,3267,21950.70527,50798.73683,Action,0
20-12-2011,Mobile,33094,3309,32.06519313,80359.40398,3615,70037.14881,40249.4241,FPS,0
21-12-2011,Mobile,188015,18801,23.10432974,11144.24526,6670,81294.20093,146698.2205,RPG,1
22-12-2011,Mobile,67892,6789,48.52421446,64943.54051,7391,46969.78388,120067.2291,RPG,1
23-12-2011,Mobile,89309,8930,93.5997891,49673.07631,8352,27564.70522,43030.96708,FPS,1
24-12-2011,Console,59039,5903,73.17606671,64264.19732,9982,77103.09948,122420.1312,FPS,1
25-12-2011,Mobile,181143,18114,53.35393451,42336.25087,4340,98122.72181,106562.7543,FPS,0
26-12-2011,VR,38957,3895,61.71666737,92788.45485,9325,59771.29193,42372.2636,Simulation,0
27-12-2011,PC,101220,10122,42.81891588,63286.26643,4901,98588.84456,136830.5095,Action,1
28-12-2011,VR,139257,13925,70.15145653,22136.6829,5897,44565.58407,44777.27374,Action,1
29-12-2011,VR,50403,5040,54.66389083,82712.77443,7287,87197.86231,101844.7644,Simulation,1
30-12-2011,VR,43098,4309,61.28906801,13345.24505,6775,95636.26553,88525.70841,Action,0
31-12-2011,VR,22918,2291,58.17412653,36477.99869,8518,88206.75145,140620.8449,FPS,0
01-01-2012,Console,54603,5460,85.91617695,69251.87517,8720,76297.16231,115077.2126,FPS,0
02-01-2012,Console,48713,4871,36.77288911,93701.77506,3957,26374.08642,54873.47998,Action,1
03-01-2012,Mobile,55096,5509,41.0486161,51462.7765,7267,64903.21509,142447.6982,Adventure,1
04-01-2012,PC,150298,15029,43.34467011,86493.3082,5852,28086.11604,91510.69394,RPG,1
05-01-2012,Console,80646,8064,60.04306979,56113.02257,9151,71020.38861,57069.26315,Action,0
06-01-2012,VR,190731,19073,36.60388171,50154.44283,9094,85822.15144,45179.24807,Adventure,1
07-01-2012,PC,131074,13107,92.41373122,35405.10686,4959,73052.42631,29805.42156,RPG,0
08-01-2012,Mobile,144292,14429,63.79879461,65199.56034,3658,39579.23938,99789.79614,Action,1
09-01-2012,PC,104626,10462,43.09294877,22410.56918,9867,26673.9829,58933.06193,Action,1
10-01-2012,VR,187194,18719,80.95881975,17914.22945,1910,76020.46436,115741.0661,Action,0
11-01-2012,Mobile,97228,9722,93.15304236,82733.36933,8485,57017.26891,68787.25829,Adventure,1
12-01-2012,Console,118884,11888,39.39854315,89321.49193,2787,97363.91597,143082.5627,Simulation,1
13-01-2012,VR,35386,3538,70.0867888,45616.2452,2238,32579.9409,147634.0518,Action,1
14-01-2012,Mobile,172219,17221,79.10013967,32394.71011,1826,25110.40708,5417.293551,FPS,1
15-01-2012,VR,16028,1602,46.01241129,27914.32976,6030,89698.32556,97967.59612,Simulation,1
16-01-2012,PC,82787,8278,99.62375075,91749.78948,7631,79561.91418,119150.789,Simulation,1
17-01-2012,Mobile,37008,3700,31.79129866,61053.3228,9572,38618.80713,45023.41139,Simulation,1
18-01-2012,VR,76468,7646,58.50494372,22832.05093,5319,53919.10031,136443.2061,Action,0
19-01-2012,Mobile,197609,19760,89.24343072,15378.20075,5192,57088.47406,124774.4441,Adventure,0
20-01-2012,Console,13284,1328,48.84159273,35970.64716,8313,59244.84177,13580.74579,Action,0
21-01-2012,VR,140443,14044,57.00001769,26923.60225,7878,24633.90192,141437.1837,Action,1
22-01-2012,VR,147719,14771,89.1916326,89482.01472,4641,23025.38642,16688.58235,Adventure,1
23-01-2012,VR,107999,10799,59.88536568,21700.92319,2976,69047.07247,21076.02861,RPG,1
24-01-2012,VR,95677,9567,25.37765536,34839.02582,5895,34066.81032,11405.70126,Simulation,0
25-01-2012,VR,112247,11224,94.54590001,63096.63272,7905,53787.48281,121358.2276,RPG,1
26-01-2012,VR,172193,17219,80.93339156,33379.7533,6849,23866.30913,54138.29657,Simulation,0
27-01-2012,VR,81233,8123,34.27586864,77912.28843,1867,28878.24235,88091.76416,Adventure,0
28-01-2012,Console,151855,15185,61.21620383,78598.58237,1971,35198.84437,137760.3081,Simulation,0
29-01-2012,VR,143480,14348,56.37777392,16251.60316,4136,99390.29578,68626.20567,RPG,0
30-01-2012,Mobile,197636,19763,50.62829938,88777.72801,7443,32047.21298,86277.34733,RPG,0
31-01-2012,Console,149238,14923,99.42997163,55206.8349,2574,95026.78629,143880.7324,Adventure,1
01-02-2012,Mobile,138667,13866,73.68872386,49519.77169,8096,79398.57663,85107.46949,RPG,1
02-02-2012,PC,111634,11163,93.41787504,32038.09611,8908,67144.33773,149271.3463,FPS,0
03-02-2012,PC,115779,11577,40.64547611,30908.41519,3279,45273.95947,19757.97501,Simulation,0
04-02-2012,VR,45434,4543,46.52929592,32696.5994,9360,52479.00666,123935.5388,FPS,1
05-02-2012,Console,52680,5268,29.31178568,48969.13604,5275,87299.74784,66017.71374,FPS,1
06-02-2012,Console,62567,6256,63.81427198,46556.80031,4706,79299.29633,6416.524781,FPS,0
07-02-2012,PC,95671,9567,44.47547727,35246.73747,4131,49880.69843,121705.229,Adventure,0
08-02-2012,Console,197038,19703,31.99848439,50537.09654,9400,93225.47924,26202.36707,RPG,1
09-02-2012,Mobile,103217,10321,58.34683522,36206.95178,5418,70622.92463,120142.7644,Action,1
10-02-2012,Mobile,60423,6042,65.00998763,85937.90185,1252,42120.7616,68625.78126,Action,0
11-02-2012,VR,182403,18240,84.28157618,11704.4663,6180,57637.15844,133309.3615,Action,0
12-02-2012,VR,68028,6802,33.58575006,67372.31651,2673,95866.55515,39276.7172,RPG,1
13-02-2012,PC,38842,3884,93.61731134,56085.06199,7792,39287.73047,110753.5341,RPG,0
14-02-2012,Mobile,170252,17025,90.37690575,77128.6765,8484,31161.68386,66228.79487,FPS,0
15-02-2012,VR,146675,14667,39.41442304,19990.3655,1314,76186.87276,92222.75678,Action,0
16-02-2012,Mobile,88619,8861,34.76300199,89335.19478,5892,63399.05684,10716.93769,RPG,0
17-02-2012,Mobile,88307,8830,61.89228474,73178.29799,7129,79942.90891,85532.9653,RPG,1
18-02-2012,PC,194767,19476,47.01736675,17224.73907,9403,51625.82528,44822.40728,FPS,0
19-02-2012,PC,49145,4914,64.87456567,59028.03755,6788,93141.921,5652.703136,Simulation,1
20-02-2012,PC,98654,9865,98.102002,50213.68854,1702,48405.15832,7549.793631,Action,0
21-02-2012,PC,59366,5936,97.09287717,71335.71839,5114,90865.51874,5104.206563,Action,0
22-02-2012,PC,57655,5765,55.64654168,66474.89462,7530,86818.96469,138820.3079,Simulation,1
23-02-2012,Console,151196,15119,49.33828607,67208.28145,3423,52940.78401,88588.80995,Simulation,0
24-02-2012,PC,173855,17385,78.84310089,90696.10856,9338,60974.0387,133841.4145,Simulation,1
25-02-2012,PC,31913,3191,98.36986738,73953.18874,1892,97806.65486,43914.8729,RPG,1
26-02-2012,PC,158399,15839,78.47674071,26423.93295,4764,84580.76278,65405.15629,Action,1
27-02-2012,Mobile,95473,9547,56.42828005,77930.26557,2272,88182.23093,102644.0271,RPG,0
28-02-2012,Mobile,112266,11226,63.70416352,64496.68896,6909,48515.05515,23762.13919,Simulation,1
29-02-2012,VR,87602,8760,75.34641513,49572.85159,2352,94243.59159,137640.4517,Simulation,0
01-03-2012,VR,58325,5832,82.48350669,75857.14467,2073,45263.31692,108335.7334,Simulation,0
02-03-2012,Console,101313,10131,31.00760743,62110.19154,3819,77733.36702,51438.70818,RPG,1
03-03-2012,Console,175748,17574,59.56093726,22540.7044,3241,58879.43782,86108.87657,Simulation,0
04-03-2012,VR,131644,13164,78.71035285,35844.58908,3950,96098.12934,5168.199291,Simulation,0
05-03-2012,VR,121180,12118,55.58350025,52113.90743,6580,62253.07662,48294.15759,RPG,0
06-03-2012,Mobile,43627,4362,84.6672946,61428.01811,5861,43721.91069,81388.72019,Adventure,1
07-03-2012,VR,52142,5214,25.94046331,75541.09829,9813,91229.44529,66351.86281,RPG,0
08-03-2012,Console,186384,18638,50.08483135,48232.1503,6579,39371.01497,42082.35745,FPS,1
09-03-2012,Console,131887,13188,31.69844122,47855.93595,5506,36726.52417,45839.118,FPS,0
10-03-2012,Console,125701,12570,95.75598823,32584.80369,9471,53718.27684,136236.1131,Simulation,1
11-03-2012,PC,178224,17822,81.42150089,35783.74007,7460,28380.88938,61082.02523,Simulation,1
12-03-2012,VR,167519,16751,68.67406194,32680.56401,8999,27883.34494,105733.9265,Action,0
13-03-2012,VR,161801,16180,99.07889937,82023.83489,2734,21410.16168,105129.8391,FPS,0
14-03-2012,VR,170603,17060,56.84153305,10158.02125,3582,31746.09198,106069.8446,Action,1
15-03-2012,VR,194836,19483,97.50445766,32593.22536,1869,48340.69918,43423.76153,RPG,0
16-03-2012,VR,108261,10826,42.47911209,78091.2153,1940,34403.27531,16206.83798,FPS,1
17-03-2012,VR,190706,19070,94.01559116,79502.95995,4689,88790.48876,21504.5277,FPS,1
18-03-2012,Console,31955,3195,99.06717355,20648.10943,7709,40197.1072,18317.20319,Adventure,1
19-03-2012,Console,179413,17941,28.64737011,81372.32538,7284,91367.62007,23420.38407,RPG,1
20-03-2012,Console,68949,6894,55.91103376,49422.04231,5252,39045.51657,107547.025,Adventure,1
21-03-2012,Mobile,36248,3624,53.16291681,96434.14473,2163,95487.89667,21991.43795,FPS,1
22-03-2012,VR,78774,7877,92.28586413,37612.74128,2946,94981.21787,28541.67621,Simulation,1
23-03-2012,Console,168194,16819,22.31368016,71860.37549,8441,92283.47588,24821.90532,RPG,1
24-03-2012,PC,25136,2513,84.50854052,16189.70121,4127,71550.88417,10775.19827,Adventure,1
25-03-2012,VR,124840,12484,68.14660808,67431.4583,8198,49058.65801,22626.9779,Action,0
26-03-2012,PC,161738,16173,36.41926484,32300.27006,1215,51459.57492,89663.50557,Action,1
27-03-2012,PC,62165,6216,99.79135394,90055.93062,2821,53540.91543,145030.2305,RPG,0
28-03-2012,Mobile,61271,6127,50.41682985,95260.79299,9523,67645.36228,61789.56164,RPG,1
29-03-2012,Console,57313,5731,73.87706305,71006.12798,6167,21863.03243,23841.72704,Adventure,1
30-03-2012,VR,142512,14251,89.15006811,70336.56351,6545,37749.96003,120784.5776,Action,0
31-03-2012,Console,28058,2805,50.25498155,77774.77461,9812,55718.67045,19206.60856,Adventure,1
01-04-2012,VR,82856,8285,24.9148467,15243.75451,4391,70458.85725,27138.25032,Adventure,0
02-04-2012,PC,65900,6590,98.4686942,99212.42835,7930,55261.08457,41094.56053,Adventure,1
03-04-2012,Mobile,133791,13379,45.6840264,34495.76069,3386,32034.12655,53691.89667,FPS,0
04-04-2012,PC,116133,11613,25.41145559,75274.06396,9393,44237.89371,56724.01801,Action,1
05-04-2012,Console,95954,9595,27.54480491,43565.14012,5722,58618.36926,17640.02433,Adventure,1
06-04-2012,PC,187429,18742,45.33199315,97701.68332,6360,74271.58225,44611.77679,RPG,1
07-04-2012,Mobile,98625,9862,83.66112748,16478.38074,3250,57142.79025,30051.73223,RPG,0
08-04-2012,PC,161734,16173,72.68645091,27416.54553,2084,92558.89828,91862.75235,Simulation,0
09-04-2012,Console,46875,4687,80.31884535,25738.16438,6513,62119.63396,137695.1278,Simulation,1
10-04-2012,Console,130515,13051,80.62099753,83152.9553,4121,40002.1047,45718.06627,Action,0
11-04-2012,PC,148077,14807,87.05998383,35189.8688,2742,34476.891,101407.14,Adventure,0
12-04-2012,Mobile,66644,6664,87.19541879,68413.08352,5331,98889.05497,47599.54543,Adventure,0
13-04-2012,Mobile,29979,2997,67.69200427,22401.26418,2610,95741.71507,137293.6872,Simulation,0
14-04-2012,PC,129729,12972,60.69110168,56594.34357,7900,95828.31231,50784.00373,Action,0
15-04-2012,PC,82559,8255,32.92972149,33180.67497,9331,57911.20691,101156.0738,RPG,1
16-04-2012,VR,12218,1221,62.45933446,73101.10638,1435,48558.09157,119153.0993,Adventure,0
17-04-2012,VR,131688,13168,55.31917979,55225.65271,8159,58704.42205,105280.2353,Simulation,1
18-04-2012,VR,119505,11950,75.7523042,51959.84049,2579,88810.0114,123226.2936,FPS,0
19-04-2012,Console,16575,1657,96.61968886,19393.40168,3437,71032.26616,69778.47217,FPS,1
20-04-2012,VR,181058,18105,75.87978996,10948.06227,4920,55574.28597,66823.31775,FPS,1
21-04-2012,VR,25710,2571,97.83635574,63720.02034,9751,39997.16617,137411.5181,Simulation,1
22-04-2012,Console,125865,12586,39.09240609,76583.98141,9468,58171.41502,66769.41497,Simulation,1
23-04-2012,VR,154559,15455,30.73864731,49697.56133,1978,86510.4271,13115.43296,Action,0
24-04-2012,Console,17918,1791,87.40266181,43847.1922,8622,61809.37422,39429.89078,Adventure,0
25-04-2012,Mobile,46824,4682,51.8736556,36501.33918,8381,90518.81659,55572.877,Simulation,1
